,LTC,,,,,ETH,,,,,ETC,,,,,DASH,,,,,BTC,,,,
date,marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD)
2017-05-27,1200090104.36,23.4,505424000,36.13385049,313422380.755,14700691619.8,159.82,1217059968,182.127259991,2042000351.64,1285187780.56,13.96,220003008,18.32673371,108268025.646,829932434.504,113.35,39936600,3.7489998,42922066.1066,35921559593.8,2196.27,1700480000,528.8278222,3206037188.95
2017-05-28,1231980794.77,24.01,377039008,27.29149484,74132814.3178,14613556744.3,158.82,717971008,192.525514182,1687759371.77,1524769313.91,16.56,159008992,20.8251606307,95382190.0461,735506955.389,100.42,39651700,3.28668268,27211126.2114,33600254473.3,2054.08,1147139968,421.48503001,3085420258.43
2017-05-29,1248313910.68,24.32,219796000,42.94010787,36146249.8018,15659084484.2,170.13,718828032,192.62455813,1882790775.71,1494952362.42,16.23,100235000,17.8432667243,73886687.7236,790710627.631,107.93,35802200,2.84988549,25526442.1772,35327626971,2159.43,994625024,494.90441559,3929176083.14
2017-05-30,1300051878.9,25.32,216944000,63.83410349,64502060.2175,18010315818.6,195.61,1586669952,319.925871867,2705172512.47,1578437491.39,17.13,151988992,18.4613290547,85523907.7632,858605871.001,117.17,42919400,3.53535457,32680896.1584,36902058231.9,2255.36,1443970048,588.38790095,4884171752.4
2017-05-31,1247295404.64,24.29,298675008,66.87559149,370967698.295,21328628573.5,231.58,1271600000,634.072177123,5493605928.31,1727051891.59,18.74,169218000,20.5726996003,120000834.123,893163926.891,121.85,59781000,3.93582313,53207944.9165,35791177160,2187.19,1544829952,570.4198544,5264284092.94
2017-06-01,1301882966.57,25.34,420472992,110.33471603,2233986657.73,21271564989.3,230.89,812924032,253.293470844,4054065979.89,1624928734,17.62,129554000,21.5571856462,84351870.7169,1000612596.6,136.47,46692500,4.42077962,42456021.3175,37451065073.4,2288.33,1653180032,569.07004507,6176263890.39
2017-06-02,1485310522.89,28.9,332251008,71.6020137,578073229.58,20485768679.6,222.29,469532000,291.597841474,3875800770.29,1553472025.38,16.84,74579104,16.3426507431,51585915.9504,1005369263.07,137.08,39172500,3.17708385,28147613.859,39349071686.8,2404.03,1317030016,470.15193004,5258325019.9
2017-06-03,1492754466.18,29.04,290556000,55.85651452,296801136.284,20598908499.4,223.46,427896000,228.134695773,3578719097.5,1603883328.8,17.39,94317504,15.1292720108,44891348.5234,1065792247.8,145.28,39144000,3.78659854,40417924.3333,40823099126.9,2493.72,1514950016,545.64725387,5891480560.51
2017-06-04,1421602470.67,27.65,204435008,39.00573215,136172237.51,20666405073.9,224.12,753820032,255.713870928,3192118016.33,1509013951.42,16.36,105612000,31.8635073613,43466724.2243,1056504235.67,143.88,28248800,5.34495376,24458886.426,41713340179.8,2547.79,1355120000,441.99355556,4562447637.43
2017-06-05,1444830515.34,28.09,366900992,101.67678382,268992642.946,22622743003,245.26,435660000,219.924346992,4392063834.09,1608900327.45,17.43,65380500,15.4720090261,64031988.8809,1053307535.93,143.4,40209200,4.2410605,30302881.0204,41139105369.8,2512.4,1369309952,475.43804182,6005395487.7
2017-06-06,1586561217.72,30.84,321099008,88.27332404,209655148.298,22936944177.7,248.6,741553024,265.075762618,5230294096.68,1602509409.34,17.35,94322304,17.0415250911,62329634.913,1068517147.86,145.43,66883600,4.4706103,169156868.069,44066003092,2690.84,2089609984,511.33813564,5214945231.83
2017-06-07,1573243041.29,30.57,264596992,84.3543073,476664540.348,24389599765.1,264.26,461648992,277.963468699,4987511236.07,1616812010.42,17.5,133332000,16.6388919126,61926594.3503,1067368830.36,145.24,44240500,3.65931081,646177352.599,46995672621.1,2869.38,1517709952,668.13204735,5996764320.79
2017-06-08,1460709922.54,28.38,229004992,86.84519151,371835407.708,23817592946.5,257.99,385494016,239.515279975,4111178789.15,1619261280.34,17.53,52434000,18.8166789114,30581962.7452,1035172984.6,140.82,29049200,4.05394149,1955540862.14,44562782408.7,2720.49,1281170048,490.9904414,5230681944.33
2017-06-09,1554176895.28,30.19,176840992,79.36529144,327320468.014,24172064043.9,261.75,557985984,250.508480829,4312002844.38,1621192523.73,17.54,57805600,16.3341762797,55679828.7121,1065750494.27,144.94,28944700,4.04369531,33444042.693,45992287815.8,2807.44,1348950016,455.56014992,5730696604.24
2017-06-10,1528248661.03,29.68,202679008,80.37248552,298899558.243,26051103219.2,282.01,1611629952,214.559641124,3385162059.94,1613523545.72,17.45,195638000,16.0318626222,196115409.164,1096860734.55,149.13,32894500,3.9972054,42153624.2735,46336457870.3,2828.14,2018889984,390.9040331,4973285972.19
2017-06-11,1570659904.73,30.5,406217984,68.05183568,402622004.333,31305789261.9,338.79,1373219968,313.877609553,4298048234.64,1803769809.18,19.5,415108992,34.0638336275,164761405.825,1118166012.46,151.99,155786000,5.96882132,84767356.7745,48214071327.6,2942.41,1752400000,356.12024978,4839329466.94
2017-06-12,1712211302.72,33.23,372663008,78.09190743,379829342.113,31534462226.7,341.16,2882650112,512.809391034,9513491872.16,1995818973.93,21.57,315523008,13.8019412597,177111918.298,1376825578.21,187.1,79698800,4.97494185,67261300.7464,48396631055.6,2953.22,2569530112,409.8643713,6465926387.18
2017-06-13,1519989365.43,29.49,150455008,70.12832245,252637069.34,36585748946.9,395.69,1717379968,294.642099272,8879699073.96,1875712280.25,20.26,153774000,16.9228396213,110531265.985,1260696571.79,171.27,51568400,4.15173616,56817363.4135,43938806615.7,2680.91,1781200000,479.43977642,6558933019.25
2017-06-14,1584957476.03,30.74,278323008,83.26244653,389938301.913,36773236456.5,397.59,1272579968,254.758374393,5673453695.58,1922155596.9,20.76,126599000,13.6155330542,65582837.334,1352210964.41,183.65,53986500,4.63239794,82429270.5116,44533091902.6,2716.88,1696560000,454.74199601,6627410984.04
2017-06-15,1558335943,30.22,314502016,74.78517921,425316590.961,33168844528.2,358.51,2463450112,279.620592391,7695523285.1,1746794713.91,18.86,178224992,13.343370908,69975056.915,1201362543.92,163.12,48167500,3.55154567,63744576.6276,40976019872,2499.58,2026259968,435.40345777,5733877219.6
2017-06-16,1561869039.61,30.28,515972992,93.43456483,409326012.039,33425559298.2,361.18,1096280064,257.508486547,6774705232.78,1698434012.84,18.33,89917104,12.5803134814,58915314.774,1205425193.7,163.63,35834400,3.22965401,54765958.1634,40488629785.1,2469.57,1195190016,375.35139576,6037248308.58
2017-06-17,1866550365.05,36.18,1730780032,129.25467902,860235162.591,34241809612.7,369.88,904652992,238.660364103,3966396494.97,1704055653.64,18.38,415396992,14.9431988642,82298922.2614,1224758750.15,166.21,58241000,3.34014468,36673814.87,41221812186.8,2514.01,1534509952,311.39831919,4021033087.49
2017-06-18,2448531441.4,47.44,1016220032,83.98772596,595863361.956,35144526905.4,379.52,904702976,251.896899622,3803556773.51,2135195218.11,23.03,489568992,14.8638328495,194719840.875,1315808721.65,178.52,77003000,3.86164954,63637435.0193,43544054374.7,2655.35,1178659968,277.9955946,4001447893.97
2017-06-19,2383256068.94,46.16,1342360064,118.50554699,1185882976.05,34445650482.2,371.86,685171968,283.021105676,4328047629.36,2045040402.18,22.05,270192000,14.7823223901,69561272.1647,1424482430.37,193.21,98763400,4.05296295,77745560.6812,41805366515,2549.03,1446840064,387.16284645,5699652433.14
2017-06-20,2603274225.64,50.41,612934976,109.15894807,1550035634.71,34309715339.1,370.33,1020390016,720.031462997,5571416323.6,2136258561.08,23.02,161372992,13.9811918434,56244968.1114,1485069690.38,201.37,58960400,4.83942558,38014359.4128,42502525430.1,2591.26,1854189952,388.08537505,6105370300.54
2017-06-21,2443334948.31,47.3,640054016,87.20682779,609774281.905,33323993770.4,359.54,1420130048,913.388218755,2230562942.07,2013548409.17,21.69,166312992,13.4827773742,55610956.3183,1385114603.28,187.77,40445100,4.87123441,54221253.7506,44445421984.8,2709.43,1626579968,462.70370719,6373183098.27
2017-06-22,2465997725.98,47.72,445323008,107.8073279,397380331.373,31311413637.9,337.73,925766976,684.94304555,3123782439.92,1927906240.32,20.76,89949504,12.5887247456,53951391.494,1322888266.71,179.29,37412700,4.238075,38340304.1475,44148330438.9,2691.03,1097939968,447.10509654,5495341235
2017-06-23,2467780606.39,47.75,284270016,94.09181801,324038954.809,31204112818.9,336.48,593206976,469.929450423,3587175046.92,1932283602.92,20.8,77701104,12.311051106,35562804.1445,1306691998.62,177.04,42975000,2.73096393,47930842.5909,44421357885.5,2707.34,961318976,338.95972894,4766784175.44
2017-06-24,2442935994.49,47.25,321214016,88.74812019,376389320.185,31690471287.3,341.63,673585024,640.185604613,3980981514,1984700617.84,21.36,64584600,12.1696233586,43526509.6581,1397567985.43,189.31,35863100,3.27947784,36173522.9178,44937913728.6,2738.52,982750016,307.20884336,4331843211.45
2017-06-25,2301007818.05,44.49,354372000,162.16900719,901385099.038,30014612619.9,323.47,1186880000,411.721489721,1490702251.78,1871842597.92,20.14,441712000,15.0813576171,91784493.8485,1346546108.93,182.35,36111800,2.65283717,37444328.8079,42787775294,2607.25,1161100032,258.68838592,4019239798.18
2017-06-26,2278151595.22,44.04,538072000,235.1734593,957632551.121,28118346042.4,302.95,2081810048,875.310976343,3390108164.61,2001967629.48,21.53,269996000,14.4142462737,80561847.5244,1277547901.27,172.96,40405300,3.95549741,55799763.5671,42518183475,2590.57,1663280000,375.05657594,6104488811.36
2017-06-27,2128191515.62,41.13,565265024,118.6228017,579714767.258,25317287132,272.69,1973869952,332.032513046,3426817467.53,1831062909.84,19.68,304732992,14.1222091346,130292668.487,1203509018.96,162.89,48931600,4.48147494,52646014.4388,40682517525,2478.45,1489789952,367.89377898,4921903161.85
2017-06-28,2112652507.25,40.82,353444000,68.14563491,367599908.998,27214373002.6,293.04,2056550016,773.236091502,3231405198.12,1783054045.82,19.16,181039008,12.8051862268,52986274.1507,1308163129.57,177.01,27008600,2.94211278,41843864.8748,41911719979.9,2553.03,1183869952,385.86002411,5460963377.96
2017-06-29,2217127401.52,42.83,300131008,56.02930847,296899606.174,30504886248.3,328.37,1508579968,466.282393834,3827024930.72,1826455830.38,19.62,102812000,12.2042600086,32317867.2209,1354061678.46,183.17,42548600,3.16142639,29481913.3533,42154038323.9,2567.56,949979008,341.40053758,6530204848.64
2017-06-30,2125526282.5,41.04,251184000,58.91412234,232556981.965,28169484821.9,303.15,1011800000,352.344502266,3176407166.57,1731661323.23,18.6,120634000,13.4783682955,60396870.558,1311019313.81,177.3,48166300,2.82861125,37450707.2061,41694003395,2539.24,860273024,357.17190559,4781671227.06
2017-07-01,2092623685.53,40.4,225507008,36.95903776,289183449.919,27267142736.5,293.35,1089200000,315.74464317,2995174907.75,1746485756.6,18.75,64563300,12.2631074629,34949618.1557,1343620587.46,181.66,42283100,2.37379229,45729232.3961,40933352570.5,2492.6,779913984,255.27403629,3525923782.25
2017-07-02,2018032255.67,38.95,315630016,41.82200157,278771848.821,25579639032.2,275.12,1123330048,317.468243776,2094322786.46,1652536611.09,17.74,88689504,12.7998991815,39024445.5883,1225255082.72,165.61,33257700,2.94486061,76556473.9045,40016164520,2436.4,803747008,197.85958294,2891297957.87
2017-07-03,2149610751.74,41.48,729937984,111.23819693,598784144.407,26823212355.1,288.41,851408000,425.920316212,7321288905.07,1669731066.92,17.91,80328000,12.8101057344,37265454.5022,1283023480.55,173.37,40038200,3.35042453,44258026.9965,41042283520.5,2498.56,964112000,283.21012118,4688108213.51
2017-07-04,2414011689.09,46.56,1101750016,110.99000469,918548887.81,26252922256.4,282.19,687691008,377.047005196,5820713903.2,1663471603.96,17.84,85616704,14.1412733074,31723605.3307,1334064392.11,180.22,51222900,3.24822803,32157139.098,42072971057.3,2561,985516032,293.93425872,3931417762.94
2017-07-05,2866509175.19,55.27,790609024,103.28007659,1323506395.73,25414659667.5,273.1,790256000,409.09097089,2086591989.27,1683680272.93,18.05,57671900,12.7144574598,39273665.478,1356145274.23,183.05,93285800,4.40494146,57028758.3702,42765544531,2602.87,941566016,225.82080685,5159968186.43
2017-07-06,2759775894.55,53.2,461148992,82.07949247,689017704.784,25022065230.9,268.86,623080000,304.771433494,2348118443.57,1658332285.28,17.77,62603300,13.5222792862,36130593.9578,1558778365.22,210.34,114292000,4.11709599,119261533.355,42856200092.5,2608.1,761956992,241.52060511,4436839574.3
2017-07-07,2651371753.19,51.1,553712000,69.5296981,889319654.008,25167898701.4,270.35,687251968,356.29380692,2557834960.19,1675975077.4,17.96,63005000,13.5117204562,28379865.9019,1576796326.94,212.72,59581400,3.95065435,61339422.7918,42869111557.3,2608.59,917411968,240.65571245,4502042029.55
2017-07-08,2420790392.81,46.64,604987008,47.33439396,609064578.479,22901877186,245.89,754958016,360.274207471,1943388315.67,1563120244.33,16.74,113998000,13.4476059167,37033748.6897,1454372416.39,196.15,41486800,3.30056959,47791018.2505,41422842686.7,2520.27,733329984,192.41183082,3383226466.78
2017-07-09,2718522349.07,52.36,409244000,35.55890334,412751608.027,23460964056.4,251.82,505118016,256.112816522,948628891.632,1584790656.03,16.97,56397400,12.2460489052,30074664.952,1554789997.95,209.64,44286500,3.26898327,60790127.5997,42287500691.8,2572.61,527856000,157.22803089,3423219869.31
2017-07-10,2591835960.55,49.91,373252992,53.53755102,668978800.913,22646074026.5,243.01,937219008,261.598672524,2798327851.18,1516961281.91,16.24,146147008,13.9161248331,45980738.8235,1453942677.42,195.99,38824100,2.86372854,94177424.7854,41515266565.8,2525.25,1111200000,205.57250621,5034362570.38
2017-07-11,2403690602.73,46.27,400044992,55.88313097,1708208002.56,19717265091.6,211.52,1440950016,287.290319404,2980614705.87,1422952743.96,15.22,194378000,17.1848905504,160579835.977,1288427902.16,173.63,44860900,2.77526105,276000036.751,39229368835.7,2385.89,1329760000,207.57617324,4751800977.51
2017-07-12,2351904736.98,45.26,369964000,58.76735229,623935515.806,18382400446.8,197.15,1241190016,330.33422877,2735556477.76,1373738716.03,14.69,725473024,26.3130203715,172538048.857,1224941266.5,165.03,30198600,2.46835676,32069192.2963,38361119626.5,2332.77,1117410048,222.35199706,3969957405.53
2017-07-13,2532260448.1,48.72,229104992,51.89941702,596358512.395,21619574493.8,231.81,828489024,327.42187989,5304686613.5,1874972827.68,20.05,429172992,22.2655175027,139947689.94,1335149266.37,179.83,24269400,1.54205161,100673331.47,39515734044.6,2402.7,835769984,210.79018124,4177025006.85
2017-07-14,2410525856.67,46.36,320419008,57.65652504,501594950.682,19546542927.9,209.53,749382016,275.880608776,5368461350.13,1722598437.91,18.41,215528000,16.5438433246,98649846.06,1273495429.03,171.48,26831900,2.68651979,457735717.802,38827279394.3,2360.59,882502976,215.37764419,4126805480.96
2017-07-15,2226624889.61,42.81,327332000,46.00739867,723571119.382,18635644723.5,199.71,810451968,288.040626935,5025524457.03,1647003070.33,17.6,243159008,16.4477332095,122795954.806,1198092163.32,161.28,30810000,2.62950393,343983258.293,36684887478.6,2230.12,993608000,378.35756847,3205457532.59
2017-07-16,2024855621.73,38.92,393366016,46.20579478,965502335.056,15827081043.2,169.57,1516889984,276.731320515,4569387581.66,1377011023.48,14.71,249231008,17.1063251372,83155546.3147,1037683496.36,139.65,35385900,2.47283712,104314453.278,32771580868.9,1991.98,1182870016,166.92852306,2825878853.2
2017-07-17,2143501505.6,41.19,355036000,61.99857605,308252399.207,14936703212.1,159.99,1669500032,281.509048417,3791199507.48,1347608169.29,14.4,300782016,19.0146133205,80149974.3574,983632810.374,132.34,32658200,1.93355023,110522330.397,31798579623.5,1932.62,1201760000,198.03657541,3981345943.11
2017-07-18,2218752558.68,42.62,380816000,95.14896413,474754619.561,18212421093.9,195.03,2709260032,423.677942918,5374199653.17,1452361899.43,15.51,282383008,16.4895193341,72827390.2747,1148593041.76,154.5,28103500,2.40215308,29167781.0435,36754023388,2233.52,1512450048,224.51846967,4271539663.02
2017-07-19,2309685459.55,44.35,246376992,80.53938019,355179309.957,21945314495.1,234.94,2328790016,324.838750478,5868629190.74,1539287890.63,16.43,153459008,14.5829562067,60133582.9324,1174797462.11,157.98,28281400,2.13109496,72886720.6034,38232147177.3,2323.08,1245100032,201.60223858,4229153828.11
2017-07-20,2133366054.33,40.96,354801984,149.08887451,522767403.931,19193068583.6,205.42,2224999936,256.133190044,4397296489.45,1401935329.36,14.95,179260992,15.3658008986,71211335.5177,1151852913.94,154.85,98932600,3.40869228,225464839.485,37361367949.5,2269.89,2249260032,229.27219537,4346584281.99
2017-07-21,2348549176.87,45.07,286020000,69.36862817,828101837.958,21126937475.6,226.06,1006129984,309.641556642,4864175619.15,1511994406.42,16.12,178167008,14.8118685509,51716290.8085,1403086095.09,188.58,32884200,2.59006426,79792151.8699,46724449315.5,2838.41,1489449984,249.73969757,4618891436.28
2017-07-22,2385500558.59,45.77,132333000,66.19422695,1744277225.12,20365062136.5,217.86,618259968,224.825603323,1083530547.68,1511569470.31,16.11,70103296,12.918180429,33911379.3759,1385265187.87,186.13,23312700,2.63353472,51299190.9385,43934923289.2,2668.63,1177129984,171.03691992,3593020682.68
2017-07-23,2430945736.2,46.63,219256992,49.15613262,272853844.067,21423704023.5,229.12,649614976,288.493997716,1676926848.89,1549893315.91,16.52,76647400,33.3808617165,30219852.9135,1451797510.13,195.02,31110400,1.49051924,116694601.25,46237155259.9,2808.1,1072840000,125.37693822,3305952385.92
2017-07-24,2302803698.28,44.16,158532000,53.50524923,206614976.024,21164529967.5,226.29,431691008,309.440275124,4889377600.73,1486724712.66,15.84,38370000,22.0569195803,26753959.3093,1423062925.06,191.11,90278800,2.39130557,259844648.037,45001726487.1,2732.7,866473984,166.96352984,4967853057.88
2017-07-25,2320424315.8,44.48,206307008,54.59007832,660195111.573,20990401811.6,224.37,1095760000,355.48613773,5287314540.96,1492531581.02,15.89,74645504,17.0969449377,43424630.1796,1519703435.35,204.04,84970400,2.2084255,84938868.5943,45415128812.5,2757.5,1460089984,168.49293292,18620423057.5
